L M s l' alpha Re(C) Im(C) Im(A)
11 -11 0 11 1.159 9.66825509652552e-6 -7.81931475693336e-6 5.55036342296582
11 -10 0 11 1.159 -3.68545548842321e-5 -5.18165408894390e-5 5.55036342296582
11 -9 0 11 1.159 -0.000174026344588711 0.000108238154094954 5.55036342296582
11 -8 0 11 1.159 0.000221204234409992 0.000410170702382630 5.55036342296582
11 -7 0 11 1.159 0.000681203791775338 -0.000314697708949718 5.55036342296582
11 -6 0 11 1.159 -0.000282402040576891 -0.000726067273824405 5.55036342296582
11 -5 0 11 1.159 -0.000289902285459640 9.25819811331167e-5 5.55036342296582
11 -4 0 11 1.159 -0.000105243780471737 -0.000416869265936751 5.55036342296582
11 -3 0 11 1.159 -0.000625420152064592 0.000117346004352692 5.55036342296582
11 -2 0 11 1.159 -6.01342426889117e-6 -4.83855497922511e-5 5.55036342296582
11 -1 0 11 1.159 -0.000643883901948015 3.98580781704097e-5 5.55036342296582
11 0 0 11 1.159 0 7.40477205212450e-5 5.55036342296582
11 1 0 11 1.159 -0.000643883901948015 -3.98580781704097e-5 5.55036342296582
11 2 0 11 1.159 6.01342426889117e-6 -4.83855497922511e-5 5.55036342296582
11 3 0 11 1.159 -0.000625420152064592 -0.000117346004352692 5.55036342296582
11 4 0 11 1.159 0.000105243780471737 -0.000416869265936751 5.55036342296582
11 5 0 11 1.159 -0.000289902285459640 -9.25819811331167e-5 5.55036342296582
11 6 0 11 1.159 0.000282402040576891 -0.000726067273824405 5.55036342296582
11 7 0 11 1.159 0.000681203791775338 0.000314697708949718 5.55036342296582
11 8 0 11 1.159 -0.000221204234409992 0.000410170702382630 5.55036342296582
11 9 0 11 1.159 -0.000174026344588711 -0.000108238154094954 5.55036342296582
11 10 0 11 1.159 3.68545548842321e-5 -5.18165408894390e-5 5.55036342296582
11 11 0 11 1.159 9.66825509652552e-6 7.81931475693336e-6 5.55036342296582
11 -11 0 11 0.3258 0.000760081770959157 -0.000614725051087329 1.56023158171032
11 -10 0 11 0.3258 -0.00289736618083086 -0.00407362112097932 1.56023158171032
11 -9 0 11 0.3258 -0.0136812952149010 0.00850927566851316 1.56023158171032
11 -8 0 11 0.3258 0.0173902430744130 0.0322460744725891 1.56023158171032
11 -7 0 11 0.3258 0.0535536742946267 -0.0247403476167329 1.56023158171032
11 -6 0 11 0.3258 -0.0222013839085918 -0.0570806721393053 1.56023158171032
11 -5 0 11 0.3258 -0.0227910248889127 0.00727844636658950 1.56023158171032
11 -4 0 11 0.3258 -0.00827386930162216 -0.0327726902888110 1.56023158171032
11 -3 0 11 0.3258 -0.0491681748183945 0.00922530052350690 1.56023158171032
11 -2 0 11 0.3258 -0.000472752748266866 -0.00380388953412526 1.56023158171032
11 -1 0 11 0.3258 -0.0506197252346617 0.00313349185973390 1.56023158171032
11 0 0 11 0.3258 0 0.00582135266264362 1.56023158171032
11 1 0 11 0.3258 -0.0506197252346617 -0.00313349185973390 1.56023158171032
11 2 0 11 0.3258 0.000472752748266866 -0.00380388953412526 1.56023158171032
11 3 0 11 0.3258 -0.0491681748183945 -0.00922530052350690 1.56023158171032
11 4 0 11 0.3258 0.00827386930162216 -0.0327726902888110 1.56023158171032
11 5 0 11 0.3258 -0.0227910248889127 -0.00727844636658950 1.56023158171032
11 6 0 11 0.3258 0.0222013839085918 -0.0570806721393053 1.56023158171032
11 7 0 11 0.3258 0.0535536742946267 0.0247403476167329 1.56023158171032
11 8 0 11 0.3258 -0.0173902430744130 0.0322460744725891 1.56023158171032
11 9 0 11 0.3258 -0.0136812952149010 -0.00850927566851316 1.56023158171032
11 10 0 11 0.3258 0.00289736618083086 -0.00407362112097932 1.56023158171032
11 11 0 11 0.3258 0.000760081770959157 0.000614725051087329 1.56023158171032
11 -11 0 11 0.1027 0.000619159716628685 -0.000500752686063612 0.491822539722683
11 -10 0 11 0.1027 -0.00236018345924674 -0.00331835625492684 0.491822539722683
11 -9 0 11 0.1027 -0.0111447309908274 0.00693162356069066 0.491822539722683
11 -8 0 11 0.1027 0.0141660257954484 0.0262675294891509 0.491822539722683
11 -7 0 11 0.1027 0.0436246191759646 -0.0201533929702606 0.491822539722683
11 -6 0 11 0.1027 -0.0180851628006574 -0.0464976981912730 0.491822539722683
11 -5 0 11 0.1027 -0.0185654820981818 0.00592899469769917 0.491822539722683
11 -4 0 11 0.1027 -0.00673986243052582 -0.0266965087279672 0.491822539722683
11 -3 0 11 0.1027 -0.0400522080003188 0.00751489468131965 0.491822539722683
11 -2 0 11 0.1027 -0.000385102588742487 -0.00309863393127261 0.491822539722683
11 -1 0 11 0.1027 -0.0412346354426637 0.00255253053823782 0.491822539722683
11 0 0 11 0.1027 0 0.00474205171431713 0.491822539722683
11 1 0 11 0.1027 -0.0412346354426637 -0.00255253053823782 0.491822539722683
11 2 0 11 0.1027 0.000385102588742486 -0.00309863393127261 0.491822539722683
11 3 0 11 0.1027 -0.0400522080003188 -0.00751489468131965 0.491822539722683
11 4 0 11 0.1027 0.00673986243052582 -0.0266965087279672 0.491822539722683
11 5 0 11 0.1027 -0.0185654820981818 -0.00592899469769917 0.491822539722683
11 6 0 11 0.1027 0.0180851628006574 -0.0464976981912730 0.491822539722683
11 7 0 11 0.1027 0.0436246191759646 0.0201533929702606 0.491822539722683
11 8 0 11 0.1027 -0.0141660257954484 0.0262675294891509 0.491822539722683
11 9 0 11 0.1027 -0.0111447309908274 -0.00693162356069066 0.491822539722683
11 10 0 11 0.1027 0.00236018345924674 -0.00331835625492684 0.491822539722683
11 11 0 11 0.1027 0.000619159716628685 0.000500752686063612 0.491822539722683
11 -11 0 11 1.407 1.60608956962847e-6 -1.29894378534404e-6 6.73801668344514
11 -10 0 11 1.407 -6.12227497122382e-6 -8.60775858993034e-6 6.73801668344514
11 -9 0 11 1.407 -2.89092389571873e-5 1.79805113324139e-5 6.73801668344514
11 -8 0 11 1.407 3.67464252956270e-5 6.81375160550604e-5 6.73801668344514
11 -7 0 11 1.407 0.000113161505756599 -5.22775519350702e-5 6.73801668344514
11 -6 0 11 1.407 -4.69125987351470e-5 -0.000120614222907402 6.73801668344514
11 -5 0 11 1.407 -4.81585386649045e-5 1.53797094459036e-5 6.73801668344514
11 -4 0 11 1.407 -1.74830862856184e-5 -6.92502807626893e-5 6.73801668344514
11 -3 0 11 1.407 -0.000103894733107257 1.94935065062739e-5 6.73801668344514
11 -2 0 11 1.407 -9.98949438093299e-7 -8.03780269202876e-6 6.73801668344514
11 -1 0 11 1.407 -0.000106961929391171 6.62121995911514e-6 6.73801668344514
11 0 0 11 1.407 0 1.23007999268322e-5 6.73801668344514
11 1 0 11 1.407 -0.000106961929391171 -6.62121995911514e-6 6.73801668344514
11 2 0 11 1.407 9.98949438093299e-7 -8.03780269202876e-6 6.73801668344514
11 3 0 11 1.407 -0.000103894733107257 -1.94935065062739e-5 6.73801668344514
11 4 0 11 1.407 1.74830862856184e-5 -6.92502807626894e-5 6.73801668344514
11 5 0 11 1.407 -4.81585386649045e-5 -1.53797094459036e-5 6.73801668344514
11 6 0 11 1.407 4.69125987351470e-5 -0.000120614222907402 6.73801668344514
11 7 0 11 1.407 0.000113161505756599 5.22775519350702e-5 6.73801668344514
11 8 0 11 1.407 -3.67464252956270e-5 6.81375160550604e-5 6.73801668344514
11 9 0 11 1.407 -2.89092389571873e-5 -1.79805113324139e-5 6.73801668344514
11 10 0 11 1.407 6.12227497122382e-6 -8.60775858993034e-6 6.73801668344514
11 11 0 11 1.407 1.60608956962847e-6 1.29894378534404e-6 6.73801668344514
11 -10 1 10 1.407 -1.57943672792678e-6 9.97941300195369e-7 6.73801668344514
11 -9 1 10 1.407 3.01466241311550e-6 5.40840850424746e-6 6.73801668344514
11 -8 1 10 1.407 1.30550649954374e-5 -6.35966608661597e-6 6.73801668344514
11 -7 1 10 1.407 -9.40664866296017e-6 -2.23752929689908e-5 6.73801668344514
11 -6 1 10 1.407 -2.50887522788612e-5 8.95196158839478e-6 6.73801668344514
11 -5 1 10 1.407 3.56571038454452e-6 1.19693694602476e-5 6.73801668344514
11 -4 1 10 1.407 -1.19983503901549e-5 2.74399509284372e-6 6.73801668344514
11 -3 1 10 1.407 3.77846640991580e-6 2.18022350240501e-5 6.73801668344514
11 -2 1 10 1.407 1.16071794753400e-6 -1.60052152855867e-7 6.73801668344514
11 -1 1 10 1.407 1.21548699260130e-6 2.13139672511886e-5 6.73801668344514
11 0 1 10 1.407 5.30890059365287e-6 0 6.73801668344514
11 1 1 10 1.407 -1.21548699260130e-6 2.13139672511886e-5 6.73801668344514
11 2 1 10 1.407 1.16071794753400e-6 1.60052152855867e-7 6.73801668344514
11 3 1 10 1.407 -3.77846640991580e-6 2.18022350240501e-5 6.73801668344514
11 4 1 10 1.407 -1.19983503901549e-5 -2.74399509284372e-6 6.73801668344514
11 5 1 10 1.407 -3.56571038454452e-6 1.19693694602476e-5 6.73801668344514
11 6 1 10 1.407 -2.50887522788612e-5 -8.95196158839478e-6 6.73801668344514
11 7 1 10 1.407 9.40664866296017e-6 -2.23752929689908e-5 6.73801668344514
11 8 1 10 1.407 1.30550649954374e-5 6.35966608661596e-6 6.73801668344514
11 9 1 10 1.407 -3.01466241311550e-6 5.40840850424746e-6 6.73801668344514
11 10 1 10 1.407 -1.57943672792678e-6 -9.97941300195369e-7 6.73801668344514
11 -11 1 12 1.407 3.36211703531000e-7 3.80746247324040e-7 6.73801668344514
11 -10 1 12 1.407 2.01542416512747e-6 -1.55890629731090e-6 6.73801668344514
11 -9 1 12 1.407 -4.49454411849292e-6 -6.66496593921423e-6 6.73801668344514
11 -8 1 12 1.407 -1.54012269947606e-5 8.98675492120855e-6 6.73801668344514
11 -7 1 12 1.407 1.24260415864904e-5 2.48843818224721e-5 6.73801668344514
11 -6 1 12 1.407 2.52834030907351e-5 -1.06401615900842e-5 6.73801668344514
11 -5 1 12 1.407 -2.85732244752090e-6 -8.14309599802297e-6 6.73801668344514
11 -4 1 12 1.407 1.69226658704595e-5 -4.55747166199601e-6 6.73801668344514
11 -3 1 12 1.407 -4.36261276601282e-6 -2.15873546280696e-5 6.73801668344514
11 -2 1 12 1.407 4.51754798194765e-6 -5.77243716910774e-7 6.73801668344514
11 -1 1 12 1.407 -1.54973515514550e-6 -2.33565765375007e-5 6.73801668344514
11 0 1 12 1.407 1.71713700193367e-7 0 6.73801668344514
11 1 1 12 1.407 1.54973515514550e-6 -2.33565765375007e-5 6.73801668344514
11 2 1 12 1.407 4.51754798194765e-6 5.77243716910774e-7 6.73801668344514
11 3 1 12 1.407 4.36261276601282e-6 -2.15873546280696e-5 6.73801668344514
11 4 1 12 1.407 1.69226658704595e-5 4.55747166199601e-6 6.73801668344514
11 5 1 12 1.407 2.85732244752090e-6 -8.14309599802297e-6 6.73801668344514
11 6 1 12 1.407 2.52834030907351e-5 1.06401615900842e-5 6.73801668344514
11 7 1 12 1.407 -1.24260415864904e-5 2.48843818224721e-5 6.73801668344514
11 8 1 12 1.407 -1.54012269947606e-5 -8.98675492120855e-6 6.73801668344514
11 9 1 12 1.407 4.49454411849292e-6 -6.66496593921423e-6 6.73801668344514
11 10 1 12 1.407 2.01542416512747e-6 1.55890629731090e-6 6.73801668344514
11 11 1 12 1.407 -3.36211703531000e-7 3.80746247324040e-7 6.73801668344514
11 -11 1 10 1.407 -2.06266592929558e-7 -2.90005438411426e-7 6.73801668344514
11 11 1 10 1.407 2.06266592929558e-7 -2.90005438411426e-7 6.73801668344514
11 -11 0 11 0.388 0.000116876096319348 -9.45249143261708e-5 1.85810268171764
11 -10 0 11 0.388 -0.000445521602755822 -0.000626391728752157 1.85810268171764
11 -9 0 11 0.388 -0.00210374256876648 0.00130845253844993 1.85810268171764
11 -8 0 11 0.388 0.00267405929498496 0.00495840770029688 1.85810268171764
11 -7 0 11 0.388 0.00823483029623938 -0.00380426864780421 1.85810268171764
11 -6 0 11 0.388 -0.00341385780223221 -0.00877716897026469 1.85810268171764
11 -5 0 11 0.388 -0.00350452559436048 0.00111919063329626 1.85810268171764
11 -4 0 11 0.388 -0.00127225462098610 -0.00503938425204654 1.85810268171764
11 -3 0 11 0.388 -0.00756048172115679 0.00141855410004071 1.85810268171764
11 -2 0 11 0.388 -7.26941466731262e-5 -0.000584915697974912 1.85810268171764
11 -1 0 11 0.388 -0.00778368342490236 0.000481830127240126 1.85810268171764
11 0 0 11 0.388 0 0.000895136550439105 1.85810268171764
11 1 0 11 0.388 -0.00778368342490237 -0.000481830127240126 1.85810268171764
11 2 0 11 0.388 7.26941466731262e-5 -0.000584915697974912 1.85810268171764
11 3 0 11 0.388 -0.00756048172115680 -0.00141855410004071 1.85810268171764
11 4 0 11 0.388 0.00127225462098610 -0.00503938425204654 1.85810268171764
11 5 0 11 0.388 -0.00350452559436049 -0.00111919063329626 1.85810268171764
11 6 0 11 0.388 0.00341385780223221 -0.00877716897026469 1.85810268171764
11 7 0 11 0.388 0.00823483029623938 0.00380426864780421 1.85810268171764
11 8 0 11 0.388 -0.00267405929498496 0.00495840770029688 1.85810268171764
11 9 0 11 0.388 -0.00210374256876648 -0.00130845253844993 1.85810268171764
11 10 0 11 0.388 0.000445521602755822 -0.000626391728752157 1.85810268171764
11 11 0 11 0.388 0.000116876096319348 9.45249143261708e-5 1.85810268171764
11 -10 1 10 0.388 -6.82082778603774e-5 4.39231439413662e-5 1.85810268171764
11 -9 1 10 0.388 0.000155723230761980 0.000270916942676774 1.85810268171764
11 -8 1 10 0.388 0.000751857455882846 -0.000380558726550168 1.85810268171764
11 -7 1 10 0.388 -0.000652121670054415 -0.00148527787872298 1.85810268171764
11 -6 1 10 0.388 -0.00197830543671887 0.000739953794284539 1.85810268171764
11 -5 1 10 0.388 0.000430680083224086 0.00137801278308514 1.85810268171764
11 -4 1 10 0.388 -0.000444934961604597 0.000101895253949449 1.85810268171764
11 -3 1 10 0.388 0.000327643145639892 0.00180713789286323 1.85810268171764
11 -2 1 10 0.388 0.000704435233925580 -8.81262476345163e-5 1.85810268171764
11 -1 1 10 0.388 9.14114758685842e-5 0.00153812010577210 1.85810268171764
11 0 1 10 0.388 0.00102501848398475 0 1.85810268171764
11 1 1 10 0.388 -9.14114758685842e-5 0.00153812010577210 1.85810268171764
11 2 1 10 0.388 0.000704435233925580 8.81262476345163e-5 1.85810268171764
11 3 1 10 0.388 -0.000327643145639892 0.00180713789286323 1.85810268171764
11 4 1 10 0.388 -0.000444934961604597 -0.000101895253949449 1.85810268171764
11 5 1 10 0.388 -0.000430680083224086 0.00137801278308514 1.85810268171764
11 6 1 10 0.388 -0.00197830543671887 -0.000739953794284539 1.85810268171764
11 7 1 10 0.388 0.000652121670054414 -0.00148527787872298 1.85810268171764
11 8 1 10 0.388 0.000751857455882846 0.000380558726550168 1.85810268171764
11 9 1 10 0.388 -0.000155723230761980 0.000270916942676774 1.85810268171764
11 10 1 10 0.388 -6.82082778603774e-5 -4.39231439413662e-5 1.85810268171764
11 -11 1 12 0.388 3.19285076484961e-5 3.81987635680843e-5 1.85810268171764
11 -10 1 12 0.388 0.000193391894344498 -0.000142140181374396 1.85810268171764
11 -9 1 12 0.388 -0.000390726209211134 -0.000607669719634965 1.85810268171764
11 -8 1 12 0.388 -0.00131892389182692 0.000736209487244199 1.85810268171764
11 -7 1 12 0.388 0.000936656226744660 0.00195383685522413 1.85810268171764
11 -6 1 12 0.388 0.00168730636608485 -0.000685776699836113 1.85810268171764
11 -5 1 12 0.388 -3.67278485243680e-5 -8.55833292189528e-5 1.85810268171764
11 -4 1 12 0.388 0.00165966464855967 -0.000429436838511973 1.85810268171764
11 -3 1 12 0.388 -0.000264788043692451 -0.00135034843625302 1.85810268171764
11 -2 1 12 0.388 0.000948713758516562 -0.000118485526684800 1.85810268171764
11 -1 1 12 0.388 -0.000109815389803179 -0.00171258202019476 1.85810268171764
11 0 1 12 0.388 0.000651182328439980 0 1.85810268171764
11 1 1 12 0.388 0.000109815389803179 -0.00171258202019476 1.85810268171764
11 2 1 12 0.388 0.000948713758516562 0.000118485526684800 1.85810268171764
11 3 1 12 0.388 0.000264788043692451 -0.00135034843625302 1.85810268171764
11 4 1 12 0.388 0.00165966464855967 0.000429436838511973 1.85810268171764
11 5 1 12 0.388 3.67278485243680e-5 -8.55833292189528e-5 1.85810268171764
11 6 1 12 0.388 0.00168730636608485 0.000685776699836113 1.85810268171764
11 7 1 12 0.388 -0.000936656226744660 0.00195383685522413 1.85810268171764
11 8 1 12 0.388 -0.00131892389182692 -0.000736209487244199 1.85810268171764
11 9 1 12 0.388 0.000390726209211134 -0.000607669719634965 1.85810268171764
11 10 1 12 0.388 0.000193391894344498 0.000142140181374396 1.85810268171764
11 11 1 12 0.388 -3.19285076484961e-5 3.81987635680843e-5 1.85810268171764
11 -11 1 10 0.388 -7.54796167627904e-6 -1.06122368336665e-5 1.85810268171764
11 11 1 10 0.388 7.54796167627904e-6 -1.06122368336665e-5 1.85810268171764
11 -11 0 11 1.057 1.11409500686042e-5 -9.01037409625245e-6 5.06189313034933
11 -10 0 11 1.057 -4.24683411501437e-5 -5.97093776502116e-5 5.06189313034933
11 -9 0 11 1.057 -0.000200534511794304 0.000124725284785165 5.06189313034933
11 -8 0 11 1.057 0.000254898666400639 0.000472649021899659 5.06189313034933
11 -7 0 11 1.057 0.000784966610308019 -0.000362633321846555 5.06189313034933
11 -6 0 11 1.057 -0.000325418289228811 -0.000836663820241174 5.06189313034933
11 -5 0 11 1.057 -0.000334060991857855 0.000106684320878871 5.06189313034933
11 -4 0 11 1.057 -0.000121274800008962 -0.000480367928914706 5.06189313034933
11 -3 0 11 1.057 -0.000720685854529681 0.000135220467622267 5.06189313034933
11 -2 0 11 1.057 -6.92940544619319e-6 -5.57557686361784e-5 5.06189313034933
11 -1 0 11 1.057 -0.000741962053127744 4.59293692909113e-5 5.06189313034933
11 0 0 11 1.057 0 8.53268711659886e-5 5.06189313034933
11 1 0 11 1.057 -0.000741962053127744 -4.59293692909113e-5 5.06189313034933
11 2 0 11 1.057 6.92940544619319e-6 -5.57557686361784e-5 5.06189313034933
11 3 0 11 1.057 -0.000720685854529681 -0.000135220467622267 5.06189313034933
11 4 0 11 1.057 0.000121274800008962 -0.000480367928914706 5.06189313034933
11 5 0 11 1.057 -0.000334060991857856 -0.000106684320878871 5.06189313034933
11 6 0 11 1.057 0.000325418289228811 -0.000836663820241174 5.06189313034933
11 7 0 11 1.057 0.000784966610308019 0.000362633321846555 5.06189313034933
11 8 0 11 1.057 -0.000254898666400639 0.000472649021899659 5.06189313034933
11 9 0 11 1.057 -0.000200534511794304 -0.000124725284785165 5.06189313034933
11 10 0 11 1.057 4.24683411501437e-5 -5.97093776502116e-5 5.06189313034933
11 11 0 11 1.057 1.11409500686042e-5 9.01037409625245e-6 5.06189313034933
11 -11 1 10 1.057 -3.30521022766169e-6 -4.94961224553065e-6 5.06189313034933
11 -10 1 10 1.057 -2.60188654301918e-5 1.54105380875363e-5 5.06189313034933
11 -9 1 10 1.057 4.47610438568932e-5 8.58212945845418e-5 5.06189313034933
11 -8 1 10 1.057 0.000198799475965104 -9.04091698352452e-5 5.06189313034933
11 -7 1 10 1.057 -0.000126896218344918 -0.000324368550693275 5.06189313034933
11 -6 1 10 1.057 -0.000338378763280366 0.000111715475638590 5.06189313034933
11 -5 1 10 1.057 3.42949037663085e-5 0.000127229615349281 5.06189313034933
11 -4 1 10 1.057 -0.000200292060197432 4.35297587162489e-5 5.06189313034933
11 -3 1 10 1.057 4.59136667977870e-5 0.000285772421065264 5.06189313034933
11 -2 1 10 1.057 -3.21172650355328e-5 3.60176160221760e-6 5.06189313034933
11 -1 1 10 1.057 1.58056547849820e-5 0.000296751892248034 5.06189313034933
11 0 1 10 1.057 2.39921655355320e-5 0 5.06189313034933
11 1 1 10 1.057 -1.58056547849820e-5 0.000296751892248034 5.06189313034933
11 2 1 10 1.057 -3.21172650355328e-5 -3.60176160221760e-6 5.06189313034933
11 3 1 10 1.057 -4.59136667977870e-5 0.000285772421065264 5.06189313034933
11 4 1 10 1.057 -0.000200292060197432 -4.35297587162489e-5 5.06189313034933
11 5 1 10 1.057 -3.42949037663085e-5 0.000127229615349281 5.06189313034933
11 6 1 10 1.057 -0.000338378763280366 -0.000111715475638590 5.06189313034933
11 7 1 10 1.057 0.000126896218344918 -0.000324368550693275 5.06189313034933
11 8 1 10 1.057 0.000198799475965104 9.04091698352452e-5 5.06189313034933
11 9 1 10 1.057 -4.47610438568932e-5 8.58212945845418e-5 5.06189313034933
11 10 1 10 1.057 -2.60188654301918e-5 -1.54105380875363e-5 5.06189313034933
11 11 1 10 1.057 3.30521022766169e-6 -4.94961224553065e-6 5.06189313034933
11 -11 1 12 1.057 4.22080043632211e-6 4.35598462842145e-6 5.06189313034933
11 -10 1 12 1.057 2.38540264314490e-5 -2.00615949186412e-5 5.06189313034933
11 -9 1 12 1.057 -5.94170749797020e-5 -8.16772862888566e-5 5.06189313034933
11 -8 1 12 1.057 -0.000195985639629355 0.000122497648580245 5.06189313034933
11 -7 1 12 1.057 0.000175997115292378 0.000331283147775765 5.06189313034933
11 -6 1 12 1.057 0.000360453578866605 -0.000160093606740132 5.06189313034933
11 -5 1 12 1.057 -5.48143083526634e-5 -0.000151798376195365 5.06189313034933
11 -4 1 12 1.057 0.000200940354464632 -5.77663060630769e-5 5.06189313034933
11 -3 1 12 1.057 -6.70306649738896e-5 -0.000316188093407551 5.06189313034933
11 -2 1 12 1.057 1.44533329054578e-5 -2.18609789462697e-6 5.06189313034933
11 -1 1 12 1.057 -2.25573387356993e-5 -0.000322979793080457 5.06189313034933
11 0 1 12 1.057 -4.72780098711353e-5 0 5.06189313034933
11 1 1 12 1.057 2.25573387356993e-5 -0.000322979793080457 5.06189313034933
11 2 1 12 1.057 1.44533329054579e-5 2.18609789462697e-6 5.06189313034933
11 3 1 12 1.057 6.70306649738896e-5 -0.000316188093407551 5.06189313034933
