r l m Re(R) Im(R)
9.8 9 -5 0.000158360344742320 -3.54650551181301e-5
9.8 9 -3 8.69233869405393e-5 -1.10999679594965e-5
9.8 9 -1 2.49860761543880e-5 -7.43377357503752e-6
9.8 9 1 -2.49860761543879e-5 -7.43377357503773e-6
9.8 9 3 -8.69233869405392e-5 -1.10999679594964e-5
9.8 9 5 -0.000158360344742320 -3.54650551181302e-5
9.8 9 7 -0.000255517794004654 -8.16081301487489e-5
9.8 9 9 -0.000464907265586526 -0.000199839369326557
9.8 10 -10 0.000440107243927520 -0.000208993684017296
9.8 10 -8 0.000251030517236300 -9.32805548599800e-5
9.8 10 -6 0.000165374881801654 -4.49617568381892e-5
9.8 10 -4 0.000101693505398657 -1.81140411800954e-5
9.8 10 -2 4.69612905181836e-5 -4.13575389554841e-6
9.8 10 0 0.000675746529860447 0
9.8 10 2 4.69612905181834e-5 4.13575389554841e-6
9.8 10 4 0.000101693505398657 1.81140411800954e-5
9.8 10 6 0.000165374881801654 4.49617568381893e-5
9.8 10 8 0.000251030517236300 9.32805548599800e-5
9.8 10 10 0.000440107243927520 0.000208993684017296
9.8 11 -11 0.000411910808947011 -0.000220232264997444
9.8 11 -9 0.000245409701542375 -0.000103899545102024
9.8 11 -7 0.000169269777550789 -5.42580839158835e-5
9.8 11 -5 0.000112456476027440 -2.50311691537690e-5
9.8 11 -3 6.38378647390487e-5 -8.45774753577364e-6
9.8 11 -1 1.76463291500898e-5 -8.84579212971973e-6
9.8 11 1 -1.76463291500901e-5 -8.84579212972005e-6
9.8 11 3 -6.38378647390486e-5 -8.45774753577386e-6
9.8 11 5 -0.000112456476027440 -2.50311691537689e-5
9.8 11 7 -0.000169269777550789 -5.42580839158833e-5
9.8 11 9 -0.000245409701542375 -0.000103899545102024
9.8 11 11 -0.000411910808947011 -0.000220232264997444
9.8 12 -12 0.000387198791143534 -0.000228174327596277
9.8 12 -10 0.000237180076683530 -0.000112908197797867
9.8 12 -8 0.000170185405976778 -6.29454801828392e-5
9.8 12 -6 0.000119625112611449 -3.24779227123208e-5
9.8 12 -4 7.61583065473649e-5 -1.35490794731504e-5
9.8 12 -2 3.53361914614933e-5 -3.09791726225278e-6
9.8 12 0 0.000680042419575286 0
9.8 12 2 3.53361914614931e-5 3.09791726225281e-6
9.8 12 4 7.61583065473648e-5 1.35490794731503e-5
9.8 12 6 0.000119625112611449 3.24779227123209e-5
9.8 12 8 0.000170185405976778 6.29454801828392e-5
9.8 12 10 0.000237180076683530 0.000112908197797868
9.8 12 12 0.000387198791143534 0.000228174327596277
9.9 0 0 -0.0393539663795171 0
9.9 1 -1 -0.00154317320179570 0.0101582467314642
9.9 1 1 0.00154317320179570 0.0101582467314642
9.9 2 -2 -0.00198346944537647 -5.38437133527167e-5
9.9 2 0 0.000435708882234644 0
9.9 2 2 -0.00198346944537647 5.38437133527169e-5
9.9 3 -3 0.000575443394031292 -5.05795390264639e-5
9.9 3 -1 0.000121345133481567 -0.000159945521469160
9.9 3 1 -0.000121345133481567 -0.000159945521469160
9.9 3 3 -0.000575443394031292 -5.05795390264638e-5
9.9 4 -4 0.000566942682164048 -0.000105059156458991
9.9 4 -2 0.000222752548694629 -1.58621870531745e-5
9.9 4 0 0.000483777934447562 0
9.9 4 2 0.000222752548694630 1.58621870531746e-5
9.9 4 4 0.000566942682164048 0.000105059156458991
9.9 5 -5 0.000562485941771581 -0.000122780417894960
9.9 5 -3 0.000219682246382056 -3.07451634596701e-5
9.9 5 -1 5.96720931137356e-5 -5.03123266300525e-6
9.9 5 1 -5.96720931137357e-5 -5.03123266300547e-6
9.9 5 3 -0.000219682246382056 -3.07451634596703e-5
9.9 5 5 -0.000562485941771581 -0.000122780417894960
9.9 6 -6 0.000532742066350629 -0.000146822882974609
9.9 6 -4 0.000240907537978427 -4.27734995141944e-5
9.9 6 -2 0.000100484265694325 -8.84444556385910e-6
9.9 6 0 0.000591141659412123 0
9.9 6 2 0.000100484265694325 8.84444556385916e-6
9.9 6 4 0.000240907537978427 4.27734995141945e-5
9.9 6 6 0.000532742066350629 0.000146822882974609
9.9 7 -7 0.000510711168027172 -0.000168315397252011
9.9 7 -5 0.000249337974522719 -5.47601629291750e-5
9.9 7 -3 0.000127217956371283 -1.67412999977683e-5
9.9 7 -1 3.66730506812819e-5 -5.43748206667700e-6
9.9 7 1 -3.66730506812818e-5 -5.43748206667733e-6
9.9 7 3 -0.000127217956371283 -1.67412999977683e-5
9.9 7 5 -0.000249337974522719 -5.47601629291749e-5
9.9 7 7 -0.000510711168027172 -0.000168315397252011
9.9 8 -8 0.000484391271307274 -0.000179961574347172
9.9 8 -6 0.000252310832535518 -6.88833046987826e-5
9.9 8 -4 0.000144850202565643 -2.58277820714394e-5
9.9 8 -2 6.56169400688391e-5 -5.74727575778131e-6
9.9 8 0 0.000641044186589227 0
9.9 8 2 6.56169400688390e-5 5.74727575778120e-6
9.9 8 4 0.000144850202565643 2.58277820714394e-5
9.9 8 6 0.000252310832535518 6.88833046987826e-5
9.9 8 8 0.000484391271307274 0.000179961574347172
9.9 9 -9 0.000458113010682184 -0.000196416887148790
9.9 9 -7 0.000252208220871552 -8.07090339342845e-5
9.9 9 -5 0.000156482889176877 -3.50971866949912e-5
9.9 9 -3 8.59632479266615e-5 -1.10419196863483e-5
9.9 9 -1 2.47125722361600e-5 -7.31928071736319e-6
9.9 9 1 -2.47125722361603e-5 -7.31928071736297e-6
9.9 9 3 -8.59632479266614e-5 -1.10419196863484e-5
9.9 9 5 -0.000156482889176877 -3.50971866949911e-5
9.9 9 7 -0.000252208220871552 -8.07090339342843e-5
9.9 9 9 -0.000458113010682184 -0.000196416887148790
9.9 10 -10 0.000433802881238194 -0.000205907356123892
9.9 10 -8 0.000247856410269005 -9.20371472712413e-5
9.9 10 -6 0.000163396788178986 -4.44127586056952e-5
9.9 10 -4 0.000100529510904647 -1.79083108706200e-5
9.9 10 -2 4.64584545922709e-5 -4.09119957908710e-6
9.9 10 0 0.000668611708135724 0
9.9 10 2 4.64584545922709e-5 4.09119957908697e-6
9.9 10 4 0.000100529510904646 1.79083108706199e-5
9.9 10 6 0.000163396788178986 4.44127586056953e-5
9.9 10 8 0.000247856410269005 9.20371472712413e-5
9.9 10 10 0.000433802881238194 0.000205907356123892
9.9 11 -11 0.000405870516023753 -0.000216551654838133
9.9 11 -9 0.000242149152017892 -0.000102521479266715
9.9 11 -7 0.000167189133134318 -5.36136337376014e-5
9.9 11 -5 0.000111161030640397 -2.47936813050095e-5
9.9 11 -3 6.31389612101348e-5 -8.38409538462322e-6
9.9 11 -1 1.74453794554904e-5 -8.71123987058076e-6
9.9 11 1 -1.74453794554902e-5 -8.71123987058141e-6
9.9 11 3 -6.31389612101346e-5 -8.38409538462327e-6
9.9 11 5 -0.000111161030640398 -2.47936813050095e-5
9.9 11 7 -0.000167189133134318 -5.36136337376014e-5
9.9 11 9 -0.000242149152017892 -0.000102521479266715
9.9 11 11 -0.000405870516023753 -0.000216551654838133
9.9 12 -12 0.000381317980950069 -0.000224812530079594
9.9 12 -10 0.000234100420842934 -0.000111373235046776
9.9 12 -8 0.000168109258678356 -6.21519272204970e-5
9.9 12 -6 0.000118244794677868 -3.20937322368953e-5
9.9 12 -4 7.53167022859106e-5 -1.33970848340418e-5
9.9 12 -2 3.49492209233990e-5 -3.06481741237205e-6
9.9 12 0 0.000672894573694717 0
9.9 12 2 3.49492209233988e-5 3.06481741237219e-6
9.9 12 4 7.53167022859107e-5 1.33970848340420e-5
9.9 12 6 0.000118244794677867 3.20937322368953e-5
9.9 12 8 0.000168109258678356 6.21519272204969e-5
9.9 12 10 0.000234100420842934 0.000111373235046776
9.9 12 12 0.000381317980950069 0.000224812530079594
10.0 0 0 -0.0389418086972140 0
10.0 1 -1 -0.00150825690325506 0.00995375866049912
10.0 1 1 0.00150825690325506 0.00995375866049912
10.0 2 -2 -0.00191437921745233 -5.31562186359415e-5
10.0 2 0 0.000427935021375653 0
10.0 2 2 -0.00191437921745232 5.31562186359413e-5
10.0 3 -3 0.000568602397750482 -5.47636069899877e-5
10.0 3 -1 0.000120127650192796 -0.000152898269410789
10.0 3 1 -0.000120127650192796 -0.000152898269410789
10.0 3 3 -0.000568602397750483 -5.47636069899877e-5
10.0 4 -4 0.000561322609796259 -0.000103587508188621
10.0 4 -2 0.000218463367116949 -1.57119266584065e-5
10.0 4 0 0.000479898332777685 0
10.0 4 2 0.000218463367116949 1.57119266584065e-5
10.0 4 4 0.000561322609796259 0.000103587508188621
10.0 5 -5 0.000554612019395631 -0.000121544580167269
10.0 5 -3 0.000217196793648972 -3.02326159901597e-5
10.0 5 -1 5.90633574359844e-5 -4.68302422731417e-6
10.0 5 1 -5.90633574359845e-5 -4.68302422731407e-6
10.0 5 3 -0.000217196793648972 -3.02326159901597e-5
10.0 5 5 -0.000554612019395631 -0.000121544580167269
10.0 6 -6 0.000526012045526210 -0.000144700173626255
10.0 6 -4 0.000237704490430617 -4.22661433559838e-5
10.0 6 -2 9.92849473170107e-5 -8.75119573418718e-6
10.0 6 0 0.000584691360577300 0
10.0 6 2 9.92849473170106e-5 8.75119573418699e-6
10.0 6 4 0.000237704490430617 4.22661433559835e-5
10.0 6 6 0.000526012045526210 0.000144700173626255
10.0 7 -7 0.000503417011406966 -0.000165675208725848
10.0 7 -5 0.000246280872617089 -5.43275851338159e-5
10.0 7 -3 0.000125809835686443 -1.65727288335232e-5
10.0 7 -1 3.62917323351494e-5 -5.43353700890002e-6
10.0 7 1 -3.62917323351495e-5 -5.43353700890013e-6
10.0 7 3 -0.000125809835686443 -1.65727288335232e-5
10.0 7 5 -0.000246280872617089 -5.43275851338159e-5
10.0 7 7 -0.000503417011406966 -0.000165675208725848
10.0 8 -8 0.000477947779734696 -0.000177344501644304
10.0 8 -6 0.000249165250470171 -6.80086303524891e-5
10.0 8 -4 0.000143169566092584 -2.55317498066967e-5
10.0 8 -2 6.48601669326577e-5 -5.68672351853713e-6
10.0 8 0 0.000634444805802083 0
10.0 8 2 6.48601669326577e-5 5.68672351853713e-6
10.0 8 4 0.000143169566092584 2.55317498066967e-5
10.0 8 6 0.000249165250470171 6.80086303524891e-5
10.0 8 8 0.000477947779734696 0.000177344501644304
10.0 9 -9 0.000451520558782922 -0.000193064804191073
10.0 9 -7 0.000248987621442625 -7.97974008564348e-5
10.0 9 -5 0.000154655395907238 -3.47290476460925e-5
10.0 9 -3 8.50286037389759e-5 -1.09840467608664e-5
10.0 9 -1 2.44464497204070e-5 -7.20872795209864e-6
10.0 9 1 -2.44464497204069e-5 -7.20872795209875e-6
10.0 9 3 -8.50286037389757e-5 -1.09840467608665e-5
10.0 9 5 -0.000154655395907238 -3.47290476460923e-5
10.0 9 7 -0.000248987621442625 -7.97974008564348e-5
10.0 9 9 -0.000451520558782922 -0.000193064804191073
10.0 10 -10 0.000427565092430086 -0.000202919391761618
10.0 10 -8 0.000244769293615210 -9.08284582372147e-5
10.0 10 -6 0.000161480358607574 -4.38782580741567e-5
10.0 10 -4 9.94072069830597e-5 -1.77077833157005e-5
10.0 10 -2 4.59753317751396e-5 -4.04783753251865e-6
10.0 10 0 0.000661674040947179 0
10.0 10 2 4.59753317751396e-5 4.04783753251865e-6
10.0 10 4 9.94072069830597e-5 1.77077833157007e-5
10.0 10 6 0.000161480358607573 4.38782580741568e-5
10.0 10 8 0.000244769293615210 9.08284582372147e-5
10.0 10 10 0.000427565092430086 0.000202919391761618
10.0 11 -11 0.000400014002314908 -0.000213042469490418
10.0 11 -9 0.000238977791044832 -0.000101151875159727
10.0 11 -7 0.000165164127622022 -5.29704671025865e-5
10.0 11 -5 0.000109899833792459 -2.45551991016017e-5
10.0 11 -3 6.24587343771770e-5 -8.30967469291148e-6
10.0 11 -1 1.72498775576862e-5 -8.57872477029291e-6
10.0 11 1 -1.72498775576860e-5 -8.57872477029345e-6
10.0 11 3 -6.24587343771769e-5 -8.30967469291158e-6
10.0 11 5 -0.000109899833792459 -2.45551991016017e-5
10.0 11 7 -0.000165164127622022 -5.29704671025865e-5
10.0 11 9 -0.000238977791044832 -0.000101151875159727
10.0 11 11 -0.000400014002314908 -0.000213042469490418
10.0 12 -12 0.000375559057076133 -0.000221554837943418
10.0 12 -10 0.000231083036261675 -0.000109882938888105
10.0 12 -8 0.000166084256021486 -6.13799561325714e-5
10.0 12 -6 0.000116907222033077 -3.17196652038977e-5
10.0 12 -4 7.45027135026300e-5 -1.32490454459909e-5
10.0 12 -2 3.45781921394856e-5 -3.03255064601821e-6
10.0 12 0 0.000665942035243875 0
10.0 12 2 3.45781921394854e-5 3.03255064601818e-6
10.0 12 4 7.45027135026299e-5 1.32490454459909e-5
10.0 12 6 0.000116907222033077 3.17196652038978e-5
10.0 12 8 0.000166084256021486 6.13799561325713e-5
10.0 12 10 0.000231083036261675 0.000109882938888105
10.0 12 12 0.000375559057076133 0.000221554837943418
10.1 0 0 -0.0385402430862549 0
10.1 1 -1 -0.00147437703366994 0.00975514943902865
10.1 1 1 0.00147437703366994 0.00975514943902865
10.1 2 -2 -0.00184747097641599 -5.24820899564788e-5
10.1 2 0 0.000420387035719020 0
10.1 2 2 -0.00184747097641599 5.24820899564790e-5
10.1 3 -3 0.000561917806008075 -5.81472638318720e-5
10.1 3 -1 0.000118940759893990 -0.000146324207069598
10.1 3 1 -0.000118940759893990 -0.000146324207069597
10.1 3 3 -0.000561917806008075 -5.81472638318720e-5
10.1 4 -4 0.000555716432736589 -0.000102159187586430
10.1 4 -2 0.000214347444149725 -1.55646177394710e-5
10.1 4 0 0.000476060447123248 0
10.1 4 2 0.000214347444149725 1.55646177394710e-5
10.1 4 4 0.000555716432736589 0.000102159187586430
10.1 5 -5 0.000546962519764290 -0.000120214227461516
10.1 5 -3 0.000214772405879607 -2.97921967755839e-5
10.1 5 -1 5.84714974432431e-5 -4.41487813936364e-6
10.1 5 1 -5.84714974432430e-5 -4.41487813936450e-6
10.1 5 3 -0.000214772405879607 -2.97921967755839e-5
10.1 5 5 -0.000546962519764290 -0.000120214227461516
10.1 6 -6 0.000519422625808770 -0.000142641774985645
10.1 6 -4 0.000234645157122077 -4.17707472523299e-5
10.1 6 -2 9.81477219893559e-5 -8.65994948986629e-6
10.1 6 0 0.000578450567432894 0
10.1 6 2 9.81477219893558e-5 8.65994948986649e-6
10.1 6 4 0.000234645157122077 4.17707472523299e-5
10.1 6 6 0.000519422625808770 0.000142641774985646
10.1 7 -7 0.000496335205823119 -0.000163011253633582
10.1 7 -5 0.000243303067627806 -5.38866515471131e-5
10.1 7 -3 0.000124437783294839 -1.64124419980554e-5
10.1 7 -1 3.59200296626351e-5 -5.42580262751001e-6
10.1 7 1 -3.59200296626353e-5 -5.42580262751001e-6
10.1 7 3 -0.000124437783294839 -1.64124419980555e-5
10.1 7 5 -0.000243303067627805 -5.38866515471132e-5
10.1 7 7 -0.000496335205823119 -0.000163011253633582
10.1 8 -8 0.000471570632745114 -0.000174810467763884
10.1 8 -6 0.000246128538011929 -6.71566480467111e-5
10.1 8 -4 0.000141547997488912 -2.52430258332643e-5
10.1 8 -2 6.41351902934971e-5 -5.62762316526629e-6
10.1 8 0 0.000628015945248408 0
10.1 8 2 6.41351902934971e-5 5.62762316526618e-6
10.1 8 4 0.000141547997488912 2.52430258332642e-5
10.1 8 6 0.000246128538011929 6.71566480467111e-5
10.1 8 8 0.000471570632745114 0.000174810467763884
10.1 9 -9 0.000445124574714677 -0.000189817947955520
10.1 9 -7 0.000245852714983868 -7.88744752466090e-5
10.1 9 -5 0.000152874986774925 -3.43599126111580e-5
10.1 9 -3 8.41177852972759e-5 -1.09236838723544e-5
10.1 9 -1 2.41872146484726e-5 -7.10074853902830e-6
10.1 9 1 -2.41872146484725e-5 -7.10074853902830e-6
10.1 9 3 -8.41177852972759e-5 -1.09236838723546e-5
10.1 9 5 -0.000152874986774925 -3.43599126111580e-5
10.1 9 7 -0.000245852714983868 -7.88744752466090e-5
10.1 9 9 -0.000445124574714677 -0.000189817947955520
10.1 10 -10 0.000421414409307955 -0.000200025933382021
10.1 10 -8 0.000241756498515560 -8.96531937447883e-5
10.1 10 -6 0.000159618293131946 -4.33577204919890e-5
10.1 10 -4 9.83221591693791e-5 -1.75121802194649e-5
10.1 10 -2 4.55092356639108e-5 -4.00561565667614e-6
10.1 10 0 0.000654919770857105 0
10.1 10 2 4.55092356639108e-5 4.00561565667617e-6
10.1 10 4 9.83221591693790e-5 1.75121802194648e-5
10.1 10 6 0.000159618293131946 4.33577204919890e-5
10.1 10 8 0.000241756498515560 8.96531937447882e-5
10.1 10 10 0.000421414409307955 0.000200025933382021
10.1 11 -11 0.000394336399842660 -0.000209715389287364
10.1 11 -9 0.000235892579518367 -9.97988878285167e-5
10.1 11 -7 0.000163192096505468 -5.23304915516069e-5
10.1 11 -5 0.000108670848956271 -2.43141744839918e-5
10.1 11 -3 6.17959195302078e-5 -8.23392628821601e-6
10.1 11 -1 1.70595193813090e-5 -8.44676780592957e-6
10.1 11 1 -1.70595193813092e-5 -8.44676780592979e-6
10.1 11 3 -6.17959195302076e-5 -8.23392628821623e-6
10.1 11 5 -0.000108670848956271 -2.43141744839916e-5
10.1 11 7 -0.000163192096505468 -5.23304915516068e-5
10.1 11 9 -0.000235892579518367 -9.97988878285167e-5
10.1 11 11 -0.000394336399842660 -0.000209715389287364
10.1 12 -12 0.000369950324186188 -0.000218396411612218
10.1 12 -10 0.000228123771856109 -0.000108435438988903
10.1 12 -8 0.000164105157203287 -6.06288097452366e-5
10.1 12 -6 0.000115606494909053 -3.13552371379749e-5
10.1 12 -4 7.37130962447935e-5 -1.31048085045851e-5
10.1 12 -2 3.42211284459323e-5 -3.00101322954691e-6
10.1 12 0 0.000659169813617183 0
10.1 12 2 3.42211284459321e-5 3.00101322954683e-6
10.1 12 4 7.37130962447935e-5 1.31048085045850e-5
10.1 12 6 0.000115606494909053 3.13552371379748e-5
10.1 12 8 0.000164105157203287 6.06288097452365e-5
10.1 12 10 0.000228123771856109 0.000108435438988903
10.1 12 12 0.000369950324186188 0.000218396411612218
10.200000000000001 0 0 -0.0381486401230745 0
10.200000000000001 1 -1 -0.00144149335375459 0.00956229296178747
10.200000000000001 1 1 0.00144149335375459 0.00956229296178747
10.200000000000001 2 -2 -0.00178280037896624 -5.18225348764181e-5
10.200000000000001 2 0 0.000413096028670918 0
10.200000000000001 2 2 -0.00178280037896624 5.18225348764183e-5
10.200000000000001 3 -3 0.000555387072771080 -6.08452366729718e-5
10.200000000000001 3 -1 0.000117781566975629 -0.000140180956773691
10.200000000000001 3 1 -0.000117781566975629 -0.000140180956773691
10.200000000000001 3 3 -0.000555387072771079 -6.08452366729718e-5
10.200000000000001 4 -4 0.000550115151720515 -0.000100773009845660
10.200000000000001 4 -2 0.000210408418102892 -1.54199095758545e-5
10.200000000000001 4 0 0.000472263282288631 0
10.200000000000001 4 2 0.000210408418102892 1.54199095758546e-5
10.200000000000001 4 4 0.000550115151720515 0.000100773009845660
10.200000000000001 5 -5 0.000539530435421743 -0.000118809241570276
10.200000000000001 5 -3 0.000212405797809612 -2.94059184253622e-5
10.200000000000001 5 -1 5.78951677250804e-5 -4.21011607042632e-6
10.200000000000001 5 1 -5.78951677250802e-5 -4.21011607042642e-6
10.200000000000001 5 3 -0.000212405797809612 -2.94059184253621e-5
10.200000000000001 5 5 -0.000539530435421743 -0.000118809241570276
10.200000000000001 6 -6 0.000512946304278792 -0.000140645758171966
10.200000000000001 6 -4 0.000231717350689084 -4.12868786873455e-5
10.200000000000001 6 -2 9.70647609167361e-5 -8.57063806323726e-6
10.200000000000001 6 0 0.000572402558387497 0
10.200000000000001 6 2 9.70647609167361e-5 8.57063806323720e-6
10.200000000000001 6 4 0.000231717350689084 4.12868786873454e-5
10.200000000000001 6 6 0.000512946304278792 0.000140645758171966
10.200000000000001 7 -7 0.000489459544441312 -0.000160360601149984
10.200000000000001 7 -5 0.000240401028386748 -5.34327864664390e-5
10.200000000000001 7 -3 0.000123099696002877 -1.62571129309517e-5
10.200000000000001 7 -1 3.55572626054682e-5 -5.41345546143746e-6
10.200000000000001 7 1 -3.55572626054681e-5 -5.41345546143756e-6
10.200000000000001 7 3 -0.000123099696002877 -1.62571129309516e-5
10.200000000000001 7 5 -0.000240401028386748 -5.34327864664389e-5
10.200000000000001 7 7 -0.000489459544441312 -0.000160360601149984
10.200000000000001 8 -8 0.000465262247305619 -0.000172355917569281
10.200000000000001 8 -6 0.000243187565264762 -6.63267324727932e-5
10.200000000000001 8 -4 0.000139978527566713 -2.49612093498744e-5
10.200000000000001 8 -2 6.34393654859058e-5 -5.56993924471569e-6
10.200000000000001 8 0 0.000621745974057166 0
10.200000000000001 8 2 6.34393654859059e-5 5.56993924471591e-6
10.200000000000001 8 4 0.000139978527566713 2.49612093498744e-5
10.200000000000001 8 6 0.000243187565264762 6.63267324727933e-5
10.200000000000001 8 8 0.000465262247305619 0.000172355917569281
10.200000000000001 9 -9 0.000438919078673307 -0.000186701881383291
10.200000000000001 9 -7 0.000242800263809333 -7.79437283543244e-5
10.200000000000001 9 -5 0.000151139235116299 -3.39896468309353e-5
10.200000000000001 9 -3 8.32293183259299e-5 -1.08593650471572e-5
10.200000000000001 9 -1 2.39345177138024e-5 -6.99417826628104e-6
10.200000000000001 9 1 -2.39345177138028e-5 -6.99417826628126e-6
10.200000000000001 9 3 -8.32293183259299e-5 -1.08593650471571e-5
10.200000000000001 9 5 -0.000151139235116299 -3.39896468309353e-5
10.200000000000001 9 7 -0.000242800263809333 -7.79437283543245e-5
10.200000000000001 9 9 -0.000438919078673307 -0.000186701881383291
10.200000000000001 10 -10 0.000415373280144907 -0.000197222315795002
10.200000000000001 10 -8 0.000238809393367915 -8.85102264210440e-5
10.200000000000001 10 -6 0.000157803851875738 -4.28505133803399e-5
10.200000000000001 10 -4 9.72703916812216e-5 -1.73213567028148e-5
10.200000000000001 10 -2 4.50578770981475e-5 -3.96433921148123e-6
10.200000000000001 10 0 0.000648336390652882 0
10.200000000000001 10 2 4.50578770981476e-5 3.96433921148139e-6
10.200000000000001 10 4 9.72703916812216e-5 1.73213567028148e-5
10.200000000000001 10 6 0.000157803851875738 4.28505133803399e-5
10.200000000000001 10 8 0.000238809393367915 8.85102264210440e-5
10.200000000000001 10 10 0.000415373280144907 0.000197222315795002
10.200000000000001 11 -11 0.000388831449602637 -0.000206571331368588
10.200000000000001 11 -9 0.000232890659785648 -9.84696301672422e-5
